id_zadania;id_uczestnika;id_jezyka;czas_zgloszenia;punktacja;status
1;77;9;27.11.2021 11:30;90;AC
1;13;6;27.11.2021 11:50;50;AC
2;2;2;27.11.2021 11:57;50;AC
2;58;2;27.11.2021 09:22;80;AC
8;2;1;27.11.2021 10:33;0;WA
1;31;5;27.11.2021 10:24;90;AC
10;7;7;27.11.2021 09:10;40;AC
5;35;3;27.11.2021 11:34;0;WA
1;62;1;27.11.2021 09:52;0;WA
4;31;6;27.11.2021 09:51;100;AC
1;91;8;27.11.2021 09:25;0;RE
7;9;1;27.11.2021 10:42;0;RE
5;50;5;27.11.2021 11:49;40;AC
2;81;2;27.11.2021 09:53;0;WA
8;49;1;27.11.2021 11:51;0;RE
7;85;1;27.11.2021 09:33;10;AC
5;72;8;27.11.2021 11:46;0;WA
7;53;1;27.11.2021 11:16;0;WA
4;42;1;27.11.2021 10:38;100;AC
5;29;1;27.11.2021 11:48;0;WA
5;64;2;27.11.2021 09:23;0;WA
4;23;8;27.11.2021 10:46;0;WA
9;32;2;27.11.2021 09:56;40;AC
5;100;2;27.11.2021 11:57;0;CE
2;46;1;27.11.2021 10:50;0;WA
9;86;1;27.11.2021 11:51;50;AC
1;99;1;27.11.2021 11:44;0;RE
5;66;10;27.11.2021 09:20;0;WA
6;10;2;27.11.2021 10:22;100;AC
8;97;2;27.11.2021 11:46;0;WA
4;55;1;27.11.2021 10:54;40;AC
3;10;3;27.11.2021 09:17;0;WA
8;48;1;27.11.2021 10:40;100;AC
7;59;8;27.11.2021 11:58;40;AC
3;26;1;27.11.2021 10:13;40;AC
2;77;1;27.11.2021 09:27;0;WA
5;8;1;27.11.2021 10:33;0;RE
2;22;1;27.11.2021 10:47;0;WA
5;27;1;27.11.2021 09:13;0;WA
3;3;7;27.11.2021 11:29;100;AC
8;39;1;27.11.2021 09:58;0;RE
10;38;3;27.11.2021 11:25;100;AC
1;37;2;27.11.2021 11:48;0;WA
10;40;6;27.11.2021 11:31;50;AC
9;100;3;27.11.2021 11:13;0;RE
3;75;9;27.11.2021 11:34;60;AC
3;46;2;27.11.2021 10:44;50;AC
4;31;1;27.11.2021 09:57;100;AC
6;94;2;27.11.2021 09:28;50;AC
6;99;2;27.11.2021 09:22;0;WA
4;29;10;27.11.2021 09:28;40;AC
7;56;1;27.11.2021 11:22;0;WA
10;22;7;27.11.2021 11:35;100;AC
3;72;2;27.11.2021 11:28;0;RE
1;5;5;27.11.2021 10:15;50;AC
6;97;3;27.11.2021 11:28;80;AC
2;35;1;27.11.2021 11:50;0;RE
3;7;2;27.11.2021 10:14;40;AC
9;51;9;27.11.2021 11:47;0;CE
10;55;1;27.11.2021 11:31;0;WA
3;72;1;27.11.2021 09:51;40;AC
8;2;1;27.11.2021 11:34;0;WA
2;82;2;27.11.2021 10:44;0;WA
9;2;1;27.11.2021 09:27;60;AC
8;28;2;27.11.2021 09:58;100;AC
3;61;1;27.11.2021 09:52;0;WA
2;60;2;27.11.2021 11:23;90;AC
4;49;2;27.11.2021 09:22;100;AC
7;50;5;27.11.2021 09:58;0;WA
10;30;1;27.11.2021 10:35;0;WA
5;87;3;27.11.2021 10:59;40;AC
5;40;1;27.11.2021 10:10;40;AC
9;93;1;27.11.2021 09:54;50;AC
4;81;1;27.11.2021 09:22;100;AC
3;2;1;27.11.2021 11:56;40;AC
1;86;1;27.11.2021 10:39;50;AC
6;31;1;27.11.2021 10:59;50;AC
2;27;10;27.11.2021 10:12;50;AC
6;33;10;27.11.2021 10:32;80;AC
2;94;6;27.11.2021 09:34;0;WA
5;9;6;27.11.2021 11:46;0;WA
9;49;4;27.11.2021 11:45;0;WA
4;22;1;27.11.2021 09:15;0;WA
8;57;1;27.11.2021 11:42;50;AC
9;75;9;27.11.2021 10:31;40;AC
6;86;7;27.11.2021 09:47;80;AC
7;68;10;27.11.2021 09:50;90;AC
6;30;1;27.11.2021 09:52;40;AC
1;50;1;27.11.2021 10:56;40;AC
2;79;1;27.11.2021 11:17;60;AC
6;66;10;27.11.2021 11:33;0;WA
3;53;2;27.11.2021 10:48;40;AC
8;100;1;27.11.2021 09:28;100;AC
4;51;4;27.11.2021 10:46;0;WA
10;60;3;27.11.2021 11:25;100;AC
4;36;1;27.11.2021 10:19;0;WA
4;62;9;27.11.2021 09:25;0;WA
7;8;2;27.11.2021 10:17;60;AC
7;29;1;27.11.2021 10:13;100;AC
4;21;3;27.11.2021 10:24;40;AC
7;79;8;27.11.2021 09:43;40;AC
5;20;2;27.11.2021 09:31;100;AC
9;29;1;27.11.2021 11:41;70;AC
4;77;1;27.11.2021 09:45;80;AC
2;45;1;27.11.2021 10:24;0;RE
6;73;7;27.11.2021 11:43;0;WA
7;99;9;27.11.2021 10:42;40;AC
2;77;2;27.11.2021 10:45;40;AC
9;54;1;27.11.2021 11:50;0;WA
4;53;2;27.11.2021 10:21;40;AC
3;87;4;27.11.2021 10:15;0;RE
10;27;1;27.11.2021 10:40;100;AC
5;48;1;27.11.2021 10:11;0;CE
8;68;1;27.11.2021 09:21;0;WA
9;69;1;27.11.2021 11:24;40;AC
3;37;9;27.11.2021 09:51;40;AC
5;63;3;27.11.2021 11:48;100;AC
9;10;1;27.11.2021 11:52;0;WA
10;77;10;27.11.2021 11:44;0;WA
6;81;6;27.11.2021 10:55;40;AC
4;96;8;27.11.2021 10:41;0;WA
9;45;1;27.11.2021 09:14;0;CE
3;86;1;27.11.2021 11:36;40;AC
1;20;2;27.11.2021 11:25;0;WA
5;17;1;27.11.2021 09:33;0;WA
7;79;1;27.11.2021 09:58;0;WA
6;19;2;27.11.2021 10:23;0;CE
6;52;2;27.11.2021 09:31;40;AC
2;93;2;27.11.2021 09:26;0;RE
3;67;2;27.11.2021 11:43;40;AC
7;46;2;27.11.2021 10:46;0;WA
4;47;2;27.11.2021 10:35;80;AC
10;29;2;27.11.2021 10:22;100;AC
4;87;1;27.11.2021 11:15;0;WA
10;51;1;27.11.2021 11:10;80;AC
8;100;10;27.11.2021 11:26;60;AC
3;45;1;27.11.2021 09:48;70;AC
1;24;2;27.11.2021 10:20;10;AC
6;45;1;27.11.2021 11:55;40;AC
5;32;10;27.11.2021 09:58;0;WA
9;5;10;27.11.2021 11:24;40;AC
1;2;7;27.11.2021 09:21;0;WA
6;1;1;27.11.2021 09:40;100;AC
7;71;2;27.11.2021 11:35;40;AC
7;66;1;27.11.2021 10:51;0;WA
4;37;3;27.11.2021 10:14;90;AC
3;54;2;27.11.2021 10:24;70;AC
10;72;1;27.11.2021 10:45;50;AC
10;80;2;27.11.2021 10:33;0;CE
9;85;2;27.11.2021 09:52;40;AC
4;73;8;27.11.2021 11:56;50;AC
10;77;1;27.11.2021 11:14;0;WA
1;51;10;27.11.2021 10:17;0;WA
10;47;1;27.11.2021 10:31;100;AC
7;39;10;27.11.2021 11:47;0;RE
5;83;3;27.11.2021 11:33;50;AC
4;62;2;27.11.2021 09:46;40;AC
10;3;2;27.11.2021 11:26;0;WA
4;87;9;27.11.2021 11:15;60;AC
8;50;4;27.11.2021 10:19;40;AC
6;17;2;27.11.2021 11:22;40;AC
8;5;6;27.11.2021 10:19;50;AC
9;9;3;27.11.2021 11:41;50;AC
6;56;2;27.11.2021 10:45;0;WA
3;25;2;27.11.2021 11:51;100;AC
4;50;1;27.11.2021 09:43;80;AC
9;30;2;27.11.2021 11:12;100;AC
5;18;1;27.11.2021 11:38;0;WA
4;51;5;27.11.2021 09:22;40;AC
3;28;5;27.11.2021 10:47;50;AC
5;24;1;27.11.2021 11:42;0;RE
10;50;2;27.11.2021 10:14;100;AC
3;39;2;27.11.2021 09:41;0;WA
5;80;2;27.11.2021 09:32;60;AC
4;31;4;27.11.2021 09:39;40;AC
4;80;1;27.11.2021 11:48;0;WA
9;70;7;27.11.2021 11:22;100;AC
5;59;2;27.11.2021 11:16;0;WA
4;77;8;27.11.2021 11:30;100;AC
4;15;1;27.11.2021 09:10;0;WA
4;50;1;27.11.2021 10:20;40;AC
6;9;1;27.11.2021 09:29;40;AC
2;36;2;27.11.2021 09:51;0;CE
8;51;1;27.11.2021 09:34;100;AC
8;73;1;27.11.2021 10:52;0;WA
4;91;1;27.11.2021 09:57;40;AC
1;69;9;27.11.2021 11:25;40;AC
1;11;1;27.11.2021 11:59;10;AC
8;72;1;27.11.2021 10:48;0;WA
8;21;9;27.11.2021 11:43;0;WA
3;82;3;27.11.2021 09:11;40;AC
7;35;4;27.11.2021 11:36;100;AC
9;10;1;27.11.2021 10:44;0;RE
9;34;1;27.11.2021 10:24;40;AC
9;22;1;27.11.2021 10:28;0;WA
4;17;2;27.11.2021 11:22;0;CE
5;45;2;27.11.2021 10:42;0;RE
7;45;8;27.11.2021 10:16;100;AC
4;87;2;27.11.2021 11:22;100;AC
2;62;2;27.11.2021 11:58;50;AC
5;43;1;27.11.2021 10:56;40;AC
7;10;1;27.11.2021 11:35;0;RE
9;11;2;27.11.2021 09:10;0;WA
3;60;2;27.11.2021 10:48;0;WA
8;95;9;27.11.2021 11:40;50;AC
10;46;1;27.11.2021 11:59;0;WA
5;78;1;27.11.2021 09:43;40;AC
8;2;3;27.11.2021 10:41;70;AC
5;92;2;27.11.2021 09:51;0;WA
3;3;1;27.11.2021 09:13;0;RE
4;21;1;27.11.2021 11:24;0;RE
1;6;2;27.11.2021 11:14;50;AC
4;10;1;27.11.2021 11:25;0;RE
2;32;2;27.11.2021 11:21;50;AC
1;26;1;27.11.2021 10:37;90;AC
7;18;5;27.11.2021 09:39;40;AC
1;63;1;27.11.2021 10:37;50;AC
2;100;1;27.11.2021 11:26;100;AC
9;49;2;27.11.2021 11:51;20;AC
3;49;1;27.11.2021 11:28;0;WA
6;56;8;27.11.2021 11:23;40;AC
3;91;6;27.11.2021 10:19;0;WA
7;91;1;27.11.2021 11:16;0;WA
8;83;3;27.11.2021 11:56;90;AC
7;8;4;27.11.2021 11:42;50;AC
5;3;10;27.11.2021 10:19;50;AC
1;76;1;27.11.2021 09:17;0;WA
10;5;2;27.11.2021 09:26;0;RE
7;61;2;27.11.2021 10:37;80;AC
5;70;2;27.11.2021 11:42;50;AC
1;35;1;27.11.2021 09:19;0;RE
4;7;1;27.11.2021 11:36;0;WA
4;60;1;27.11.2021 11:46;0;WA
7;8;6;27.11.2021 09:15;0;RE
6;77;1;27.11.2021 10:14;0;RE
4;47;1;27.11.2021 10:41;0;WA
4;19;2;27.11.2021 09:42;60;AC
1;21;5;27.11.2021 09:43;0;WA
6;47;1;27.11.2021 10:25;0;WA
1;71;5;27.11.2021 11:38;60;AC
7;38;1;27.11.2021 10:31;50;AC
7;87;9;27.11.2021 10:29;100;AC
7;3;3;27.11.2021 09:53;0;WA
9;86;1;27.11.2021 11:28;0;RE
10;65;1;27.11.2021 09:34;0;RE
1;100;1;27.11.2021 11:19;40;AC
4;83;5;27.11.2021 11:20;40;AC
4;6;1;27.11.2021 10:30;0;WA
8;38;1;27.11.2021 11:49;0;RE
7;97;2;27.11.2021 11:28;0;RE
3;21;1;27.11.2021 10:45;0;WA
1;43;9;27.11.2021 11:28;0;RE
4;71;1;27.11.2021 11:39;50;AC
5;63;1;27.11.2021 09:23;50;AC
1;11;6;27.11.2021 09:42;0;WA
7;50;2;27.11.2021 10:45;100;AC
6;38;6;27.11.2021 09:39;100;AC
2;23;3;27.11.2021 10:48;40;AC
7;44;8;27.11.2021 11:24;100;AC
10;67;3;27.11.2021 10:53;0;WA
2;81;1;27.11.2021 11:14;0;WA
1;22;7;27.11.2021 09:10;100;AC
10;51;2;27.11.2021 09:43;40;AC
2;3;1;27.11.2021 10:11;0;WA
6;36;5;27.11.2021 10:29;40;AC
10;51;1;27.11.2021 11:11;70;AC
1;31;6;27.11.2021 09:58;70;AC
7;89;2;27.11.2021 10:39;100;AC
7;96;1;27.11.2021 09:10;0;CE
10;63;1;27.11.2021 11:35;100;AC
1;33;1;27.11.2021 09:47;50;AC
10;97;1;27.11.2021 09:47;40;AC
1;39;2;27.11.2021 11:39;0;WA
2;11;1;27.11.2021 10:37;0;RE
7;50;1;27.11.2021 10:49;0;CE
9;7;5;27.11.2021 10:55;0;WA
5;69;1;27.11.2021 10:12;0;RE
3;27;1;27.11.2021 10:40;0;WA
9;51;2;27.11.2021 09:49;0;WA
4;10;2;27.11.2021 11:20;40;AC
5;91;1;27.11.2021 09:20;40;AC
4;95;1;27.11.2021 09:46;100;AC
9;20;10;27.11.2021 10:55;0;RE
5;1;2;27.11.2021 10:55;90;AC
3;27;9;27.11.2021 09:25;0;RE
6;25;9;27.11.2021 11:41;100;AC
8;94;4;27.11.2021 11:55;100;AC
9;19;1;27.11.2021 11:45;100;AC
1;64;5;27.11.2021 10:13;10;AC
8;75;1;27.11.2021 09:55;0;WA
2;70;1;27.11.2021 09:12;60;AC
9;3;2;27.11.2021 09:42;50;AC
6;39;1;27.11.2021 11:50;100;AC
6;77;1;27.11.2021 11:37;40;AC
3;68;8;27.11.2021 09:39;0;WA
7;79;6;27.11.2021 10:46;0;RE
2;86;6;27.11.2021 10:49;40;AC
7;19;1;27.11.2021 10:11;10;AC
4;50;2;27.11.2021 09:19;100;AC
8;51;1;27.11.2021 10:31;0;WA
7;19;1;27.11.2021 11:40;40;AC
2;53;1;27.11.2021 10:51;100;AC
5;1;6;27.11.2021 09:33;0;RE
2;99;1;27.11.2021 10:21;0;RE
9;100;4;27.11.2021 09:28;0;RE
7;54;1;27.11.2021 10:29;40;AC
10;27;2;27.11.2021 11:25;10;AC
2;1;1;27.11.2021 11:22;0;RE
1;82;8;27.11.2021 11:51;0;WA
8;63;10;27.11.2021 09:31;0;RE
4;36;10;27.11.2021 09:12;70;AC
4;29;9;27.11.2021 10:57;0;WA
4;43;2;27.11.2021 09:37;40;AC
4;43;10;27.11.2021 11:51;0;RE
1;66;1;27.11.2021 11:54;0;RE
5;77;2;27.11.2021 10:46;0;WA
9;5;1;27.11.2021 09:43;0;WA
2;73;1;27.11.2021 09:39;80;AC
5;94;1;27.11.2021 09:28;90;AC
4;65;9;27.11.2021 10:36;100;AC
2;32;1;27.11.2021 10:14;50;AC
6;73;1;27.11.2021 10:20;40;AC
9;58;8;27.11.2021 11:53;100;AC
6;26;1;27.11.2021 09:15;0;RE
9;99;1;27.11.2021 09:30;0;CE
3;47;4;27.11.2021 11:39;80;AC
1;30;1;27.11.2021 11:24;50;AC
8;65;1;27.11.2021 09:32;0;RE
10;85;9;27.11.2021 11:11;0;RE
9;53;1;27.11.2021 11:54;0;RE
7;39;1;27.11.2021 10:13;0;WA
5;34;1;27.11.2021 10:21;90;AC
3;49;3;27.11.2021 11:15;40;AC
8;43;1;27.11.2021 10:55;0;WA
2;42;1;27.11.2021 09:22;0;RE
9;33;9;27.11.2021 09:17;0;WA
7;63;1;27.11.2021 10:20;40;AC
5;66;2;27.11.2021 10:31;0;WA
9;66;9;27.11.2021 10:49;40;AC
3;7;1;27.11.2021 11:16;80;AC
4;18;4;27.11.2021 11:35;0;WA
8;4;3;27.11.2021 10:19;0;RE
9;2;1;27.11.2021 10:59;0;RE
6;45;3;27.11.2021 11:49;0;WA
1;84;1;27.11.2021 11:46;0;WA
5;74;1;27.11.2021 11:46;60;AC
8;93;1;27.11.2021 10:13;80;AC
1;50;1;27.11.2021 10:48;0;RE
5;25;1;27.11.2021 11:22;50;AC
5;47;1;27.11.2021 11:29;0;WA
2;83;1;27.11.2021 10:25;0;WA
8;18;1;27.11.2021 11:38;40;AC
8;23;1;27.11.2021 09:46;50;AC
6;96;2;27.11.2021 11:29;100;AC
2;84;2;27.11.2021 11:14;100;AC
8;92;2;27.11.2021 09:27;40;AC
4;59;1;27.11.2021 11:45;40;AC
2;67;1;27.11.2021 10:17;40;AC
3;91;2;27.11.2021 10:48;50;AC
9;66;1;27.11.2021 09:31;0;WA
6;52;2;27.11.2021 09:37;40;AC
5;99;4;27.11.2021 11:40;0;WA
6;81;4;27.11.2021 10:56;80;AC
9;51;6;27.11.2021 09:25;0;WA
10;73;8;27.11.2021 09:11;40;AC
1;75;1;27.11.2021 09:44;0;RE
7;6;1;27.11.2021 09:11;0;WA
1;86;2;27.11.2021 10:52;0;WA
8;92;2;27.11.2021 10:27;0;WA
3;50;1;27.11.2021 10:41;100;AC
9;7;3;27.11.2021 09:35;100;AC
3;44;1;27.11.2021 10:29;100;AC
5;1;8;27.11.2021 11:15;0;WA
2;85;1;27.11.2021 09:14;0;RE
10;10;7;27.11.2021 11:18;40;AC
9;79;1;27.11.2021 09:42;50;AC
1;99;3;27.11.2021 11:14;100;AC
6;21;5;27.11.2021 11:24;0;RE
4;100;3;27.11.2021 09:45;50;AC
1;25;1;27.11.2021 09:18;100;AC
4;44;3;27.11.2021 10:42;50;AC
4;33;1;27.11.2021 09:24;0;WA
2;88;2;27.11.2021 10:58;0;WA
10;40;3;27.11.2021 09:14;0;WA
9;94;3;27.11.2021 10:50;50;AC
1;1;1;27.11.2021 11:23;40;AC
9;49;8;27.11.2021 11:17;0;RE
5;18;4;27.11.2021 11:14;50;AC
10;35;3;27.11.2021 11:48;100;AC
9;76;1;27.11.2021 10:14;40;AC
2;66;1;27.11.2021 10:45;0;CE
4;15;1;27.11.2021 11:23;0;RE
8;19;2;27.11.2021 09:25;100;AC
1;28;1;27.11.2021 09:55;0;RE
9;82;7;27.11.2021 09:25;0;RE
1;68;3;27.11.2021 10:38;0;RE
10;10;3;27.11.2021 09:38;0;RE
7;82;2;27.11.2021 10:54;40;AC
4;42;3;27.11.2021 10:14;0;RE
7;72;2;27.11.2021 11:48;0;WA
6;69;1;27.11.2021 11:47;0;RE
6;54;1;27.11.2021 10:15;0;RE
9;3;7;27.11.2021 09:56;70;AC
5;24;1;27.11.2021 09:31;50;AC
3;81;1;27.11.2021 10:55;60;AC
4;77;1;27.11.2021 10:28;100;AC
1;30;5;27.11.2021 11:32;40;AC
8;31;2;27.11.2021 10:55;80;AC
8;7;8;27.11.2021 11:40;40;AC
8;38;2;27.11.2021 09:55;10;AC
5;49;6;27.11.2021 11:40;60;AC
6;56;2;27.11.2021 09:53;0;RE
5;96;2;27.11.2021 10:47;0;RE
8;84;2;27.11.2021 11:27;100;AC
1;34;2;27.11.2021 09:50;50;AC
1;64;2;27.11.2021 09:57;100;AC
5;33;1;27.11.2021 09:44;0;WA
4;27;1;27.11.2021 09:20;0;RE
6;19;1;27.11.2021 11:57;0;WA
3;95;1;27.11.2021 09:34;0;WA
7;87;2;27.11.2021 10:12;40;AC
2;65;1;27.11.2021 09:56;0;WA
8;72;9;27.11.2021 10:29;0;RE
4;22;2;27.11.2021 10:26;50;AC
9;49;4;27.11.2021 11:58;50;AC
10;70;4;27.11.2021 09:48;100;AC
6;86;10;27.11.2021 09:34;70;AC
2;48;6;27.11.2021 10:25;100;AC
1;82;2;27.11.2021 10:28;50;AC
7;94;6;27.11.2021 11:37;100;AC
8;65;1;27.11.2021 11:56;50;AC
5;57;7;27.11.2021 09:56;80;AC
4;86;4;27.11.2021 10:58;90;AC
2;19;1;27.11.2021 10:41;0;WA
5;83;5;27.11.2021 09:47;0;WA
3;4;10;27.11.2021 10:40;0;WA
8;33;5;27.11.2021 10:39;100;AC
2;79;8;27.11.2021 10:59;40;AC
1;91;1;27.11.2021 11:26;100;AC
2;61;1;27.11.2021 09:44;60;AC
5;69;10;27.11.2021 11:47;0;WA
1;42;9;27.11.2021 09:38;90;AC
7;45;5;27.11.2021 10:16;0;RE
7;13;2;27.11.2021 11:19;0;WA
3;6;4;27.11.2021 11:31;80;AC
5;86;2;27.11.2021 11:44;50;AC
10;53;1;27.11.2021 09:51;40;AC
7;44;1;27.11.2021 10:21;50;AC
1;68;4;27.11.2021 10:30;100;AC
7;100;6;27.11.2021 10:55;0;RE
2;51;10;27.11.2021 11:58;0;WA
4;28;1;27.11.2021 09:50;0;WA
3;97;1;27.11.2021 11:41;40;AC
4;35;2;27.11.2021 11:29;0;CE
4;9;2;27.11.2021 09:42;0;WA
1;35;1;27.11.2021 10:47;0;RE
10;26;1;27.11.2021 09:57;100;AC
9;26;9;27.11.2021 09:42;100;AC
5;20;1;27.11.2021 10:51;0;WA
1;96;7;27.11.2021 11:11;0;WA
2;28;1;27.11.2021 10:43;0;WA
8;64;1;27.11.2021 10:11;0;CE
9;47;9;27.11.2021 10:22;40;AC
1;40;2;27.11.2021 09:13;0;CE
7;90;9;27.11.2021 11:26;0;WA
6;1;6;27.11.2021 11:16;40;AC
3;60;8;27.11.2021 09:54;40;AC
6;53;1;27.11.2021 10:49;50;AC
3;94;4;27.11.2021 11:58;0;WA
10;39;4;27.11.2021 09:38;0;RE
5;24;8;27.11.2021 09:22;40;AC
8;73;1;27.11.2021 11:40;80;AC
8;88;1;27.11.2021 11:49;0;RE
4;29;1;27.11.2021 11:43;80;AC
10;93;7;27.11.2021 11:54;90;AC
5;23;3;27.11.2021 09:48;70;AC
10;65;3;27.11.2021 11:58;0;RE
10;82;2;27.11.2021 10:11;50;AC
6;24;1;27.11.2021 09:40;0;RE
1;80;1;27.11.2021 11:46;40;AC
7;63;1;27.11.2021 09:34;100;AC
6;43;3;27.11.2021 10:50;100;AC
7;30;2;27.11.2021 09:29;100;AC
2;83;1;27.11.2021 09:17;0;RE
2;18;9;27.11.2021 10:23;0;WA
6;3;8;27.11.2021 09:39;40;AC
8;8;10;27.11.2021 10:40;60;AC
1;23;2;27.11.2021 09:52;0;RE
6;84;1;27.11.2021 10:30;0;WA
4;60;1;27.11.2021 10:54;40;AC
7;99;9;27.11.2021 10:11;100;AC
9;34;2;27.11.2021 09:51;40;AC
9;77;6;27.11.2021 09:43;0;WA
7;19;1;27.11.2021 11:55;0;WA
3;85;2;27.11.2021 10:53;0;WA
3;76;2;27.11.2021 11:57;0;WA
5;86;1;27.11.2021 11:10;0;RE
1;22;8;27.11.2021 09:59;50;AC
9;59;9;27.11.2021 09:21;100;AC
8;59;8;27.11.2021 09:32;0;RE
1;79;10;27.11.2021 10:22;0;WA
7;66;3;27.11.2021 09:51;0;WA
9;37;2;27.11.2021 11:59;40;AC
5;59;1;27.11.2021 10:26;0;RE
4;94;1;27.11.2021 11:18;40;AC
10;82;2;27.11.2021 10:25;0;CE
4;12;2;27.11.2021 09:20;100;AC
6;92;8;27.11.2021 11:11;80;AC
3;77;2;27.11.2021 11:37;0;RE
6;68;1;27.11.2021 11:13;90;AC
3;65;1;27.11.2021 11:37;0;WA
8;48;6;27.11.2021 10:41;0;RE
4;87;9;27.11.2021 10:31;100;AC
5;91;1;27.11.2021 11:15;10;AC
5;33;3;27.11.2021 10:47;0;RE
7;10;1;27.11.2021 11:35;50;AC
1;48;10;27.11.2021 09:34;40;AC
4;96;1;27.11.2021 10:19;0;WA
1;30;3;27.11.2021 11:24;0;WA
5;3;4;27.11.2021 10:30;40;AC
3;19;4;27.11.2021 11:51;0;WA
8;90;2;27.11.2021 11:33;30;AC
6;52;2;27.11.2021 11:12;40;AC
7;4;2;27.11.2021 10:55;0;RE
10;71;4;27.11.2021 09:55;0;WA
5;84;2;27.11.2021 10:49;0;WA
5;20;1;27.11.2021 10:56;0;WA
6;1;1;27.11.2021 09:41;50;AC
4;84;1;27.11.2021 11:59;60;AC
10;26;9;27.11.2021 11:48;0;WA
3;83;6;27.11.2021 10:34;0;RE
9;1;2;27.11.2021 11:16;100;AC
1;59;2;27.11.2021 10:39;0;CE
1;7;8;27.11.2021 11:20;50;AC
2;80;1;27.11.2021 10:58;0;WA
2;35;9;27.11.2021 11:44;40;AC
6;96;1;27.11.2021 11:19;90;AC
1;97;1;27.11.2021 10:14;40;AC
10;21;2;27.11.2021 11:58;0;RE
8;68;2;27.11.2021 10:51;100;AC
8;82;6;27.11.2021 11:26;100;AC
3;10;3;27.11.2021 11:30;0;WA
7;61;9;27.11.2021 09:26;100;AC
10;70;1;27.11.2021 09:47;30;AC
4;99;2;27.11.2021 11:54;0;WA
5;68;1;27.11.2021 10:52;100;AC
2;96;1;27.11.2021 09:29;90;AC
10;70;1;27.11.2021 10:30;50;AC
8;86;1;27.11.2021 09:56;100;AC
7;13;1;27.11.2021 11:39;40;AC
3;78;1;27.11.2021 11:30;40;AC
7;34;1;27.11.2021 10:46;100;AC
9;57;1;27.11.2021 11:43;50;AC
7;79;1;27.11.2021 10:22;50;AC
9;93;1;27.11.2021 11:13;0;WA
2;34;1;27.11.2021 10:51;0;WA
2;19;1;27.11.2021 11:43;40;AC
4;100;8;27.11.2021 09:46;70;AC
10;36;6;27.11.2021 10:34;100;AC
4;53;2;27.11.2021 11:16;0;WA
10;13;1;27.11.2021 11:23;60;AC
4;15;2;27.11.2021 11:24;0;RE
9;90;1;27.11.2021 11:37;40;AC
5;13;1;27.11.2021 11:20;100;AC
1;8;1;27.11.2021 11:16;50;AC
2;45;1;27.11.2021 11:40;50;AC
8;48;9;27.11.2021 11:56;100;AC
1;11;5;27.11.2021 10:49;40;AC
9;88;10;27.11.2021 11:58;100;AC
1;26;1;27.11.2021 09:37;0;RE
10;37;2;27.11.2021 10:33;0;WA
7;38;4;27.11.2021 11:46;0;RE
1;29;2;27.11.2021 11:40;0;RE
6;100;1;27.11.2021 11:33;0;CE
6;67;1;27.11.2021 09:42;100;AC
4;85;2;27.11.2021 11:52;40;AC
2;52;1;27.11.2021 11:40;0;WA
9;38;1;27.11.2021 09:33;0;RE
2;37;1;27.11.2021 10:31;50;AC
7;63;2;27.11.2021 09:37;0;WA
2;65;7;27.11.2021 09:40;100;AC
2;35;2;27.11.2021 10:37;40;AC
2;45;5;27.11.2021 09:41;60;AC
5;16;2;27.11.2021 10:34;0;WA
1;24;9;27.11.2021 09:37;100;AC
10;77;1;27.11.2021 09:32;60;AC
8;64;5;27.11.2021 09:56;0;WA
10;28;10;27.11.2021 11:50;100;AC
7;63;2;27.11.2021 09:14;0;RE
4;57;2;27.11.2021 09:18;50;AC
7;8;3;27.11.2021 11:29;50;AC
1;4;1;27.11.2021 09:10;100;AC
1;88;6;27.11.2021 09:20;40;AC
6;50;1;27.11.2021 09:44;0;RE
1;89;1;27.11.2021 10:18;0;RE
8;74;1;27.11.2021 10:58;100;AC
2;29;1;27.11.2021 09:40;100;AC
9;1;1;27.11.2021 09:59;0;RE
7;16;3;27.11.2021 09:26;100;AC
1;96;5;27.11.2021 11:22;70;AC
4;47;2;27.11.2021 11:46;100;AC
1;11;1;27.11.2021 11:23;0;RE
9;71;1;27.11.2021 09:11;0;WA
3;11;1;27.11.2021 11:19;30;AC
1;91;10;27.11.2021 10:12;100;AC
10;42;2;27.11.2021 09:32;40;AC
2;51;5;27.11.2021 11:51;40;AC
6;67;1;27.11.2021 11:38;0;CE
8;4;1;27.11.2021 09:43;0;WA
2;4;6;27.11.2021 10:22;40;AC
10;86;2;27.11.2021 10:16;100;AC
9;85;3;27.11.2021 11:46;0;WA
5;43;6;27.11.2021 11:18;0;RE
6;13;2;27.11.2021 11:15;0;WA
9;97;2;27.11.2021 11:42;0;WA
9;58;2;27.11.2021 11:17;50;AC
8;11;10;27.11.2021 10:47;40;AC
4;34;1;27.11.2021 09:51;0;RE
1;66;2;27.11.2021 10:21;0;WA
8;78;1;27.11.2021 11:59;50;AC
5;69;3;27.11.2021 11:20;90;AC
5;89;1;27.11.2021 11:37;100;AC
5;3;6;27.11.2021 11:25;40;AC
8;35;2;27.11.2021 09:24;0;WA
7;27;1;27.11.2021 09:49;100;AC
7;4;2;27.11.2021 09:47;60;AC
7;55;1;27.11.2021 11:35;100;AC
1;48;1;27.11.2021 09:39;40;AC
6;46;2;27.11.2021 09:26;80;AC
2;56;2;27.11.2021 10:31;0;WA
7;63;1;27.11.2021 11:36;60;AC
10;21;2;27.11.2021 11:24;80;AC
7;90;8;27.11.2021 10:21;0;RE
4;17;10;27.11.2021 10:16;40;AC
